timestamp,intersection,vehicle_count,avg_speed_kmh,congestion_level,weather,temp_c,rain_mm,signal_phase,wait_time_sec
2024-02-05 19:00:00,LIC_Sq,262,18.4,HIGH,Clear,34.1,0,RED,89
2024-02-05 19:00:00,Empress_Mall_Sq,288,11.8,CRITICAL,Clouds,35.6,0,YELLOW,129
2024-02-05 20:00:00,Sitabuldi_Sq,134,39.1,MEDIUM,Clouds,35.8,0,YELLOW,61
2024-02-05 20:00:00,Zero_Mile,152,42.1,MEDIUM,Clear,29.1,0,RED,72
2024-02-05 20:00:00,Kasturchand_Park,203,31.1,HIGH,Clouds,32.9,0,RED,110
2024-02-05 20:00:00,Variety_Sq,174,36.5,MEDIUM,Clear,32.8,0,YELLOW,88
2024-02-05 20:00:00,LIC_Sq,97,52.7,LOW,Clouds,31.5,0,RED,21
2024-02-05 20:00:00,Empress_Mall_Sq,146,41.1,MEDIUM,Clear,35.2,0,YELLOW,54
2024-02-05 21:00:00,Sitabuldi_Sq,107,46.8,LOW,Clear,37.0,0,GREEN,39
2024-02-05 21:00:00,Zero_Mile,131,37.8,MEDIUM,Clear,32.7,0,RED,66
2024-02-05 21:00:00,Kasturchand_Park,177,33.0,MEDIUM,Clear,35.6,0,GREEN,83
2024-02-05 21:00:00,Variety_Sq,169,33.9,MEDIUM,Clear,32.3,0,GREEN,75
2024-02-05 21:00:00,LIC_Sq,155,38.6,MEDIUM,Clear,35.7,0,YELLOW,69
2024-02-05 21:00:00,Empress_Mall_Sq,176,33.2,MEDIUM,Clouds,31.8,0,GREEN,82
2024-02-05 22:00:00,Sitabuldi_Sq,168,34.9,MEDIUM,Clouds,36.5,0,RED,76
2024-02-05 22:00:00,Zero_Mile,76,56.6,LOW,Clear,35.5,0,YELLOW,48
2024-02-05 22:00:00,Kasturchand_Park,44,58.4,LOW,Clear,34.6,0,RED,21
2024-02-05 22:00:00,Variety_Sq,143,44.2,MEDIUM,Clear,33.6,0,YELLOW,53
2024-02-05 22:00:00,LIC_Sq,161,33.6,MEDIUM,Clear,30.6,0,RED,80
2024-02-05 22:00:00,Empress_Mall_Sq,98,49.6,LOW,Clear,33.3,0,YELLOW,77
2024-02-05 23:00:00,Sitabuldi_Sq,79,48.8,LOW,Clear,33.9,0,RED,33
2024-02-05 23:00:00,Zero_Mile,170,34.5,MEDIUM,Clouds,30.6,0,GREEN,82
2024-02-05 23:00:00,Kasturchand_Park,118,44.3,LOW,Clear,32.6,0,GREEN,68
2024-02-05 23:00:00,Variety_Sq,158,40.8,MEDIUM,Clear,32.4,0.0,RED,70
2024-02-05 23:00:00,LIC_Sq,131,43.5,MEDIUM,Clear,30.1,0,GREEN,57
2024-02-05 23:00:00,Empress_Mall_Sq,157,39.0,MEDIUM,Clear,31.4,0,GREEN,87
2024-02-06 00:00:00,Sitabuldi_Sq,62,53.8,LOW,Clear,34.0,0,GREEN,28
2024-02-06 00:00:00,Zero_Mile,146,35.5,MEDIUM,Clear,33.7,0,RED,66
2024-02-06 00:00:00,Kasturchand_Park,116,39.7,LOW,Clear,32.2,0,YELLOW,67
2024-02-06 00:00:00,Variety_Sq,164,32.7,MEDIUM,Clear,32.7,0.3,GREEN,90
2024-02-06 00:00:00,LIC_Sq,95,47.6,LOW,Clouds,29.6,0,YELLOW,37
2024-02-06 00:00:00,Empress_Mall_Sq,130,44.7,MEDIUM,Clear,36.7,0,GREEN,63
2024-02-06 01:00:00,Sitabuldi_Sq,132,45.1,MEDIUM,Clear,35.3,0,YELLOW,49
2024-02-06 01:00:00,Zero_Mile,94,45.8,LOW,Clouds,36.5,0,GREEN,36
2024-02-06 01:00:00,Kasturchand_Park,122,48.9,MEDIUM,Clear,33.7,0,GREEN,57
2024-02-06 01:00:00,Variety_Sq,113,44.6,LOW,Clear,36.7,0,YELLOW,45
2024-02-06 01:00:00,LIC_Sq,134,38.7,MEDIUM,Clear,35.6,0,RED,52
2024-02-06 01:00:00,Empress_Mall_Sq,130,39.5,MEDIUM,Clear,35.7,0,GREEN,46
2024-02-06 02:00:00,Sitabuldi_Sq,133,40.7,MEDIUM,Clear,34.7,0,RED,58
2024-02-06 02:00:00,Zero_Mile,148,42.9,MEDIUM,Clear,34.8,0,RED,72
2024-02-06 02:00:00,Kasturchand_Park,120,39.7,LOW,Clear,32.5,0,GREEN,66
2024-02-06 02:00:00,Variety_Sq,147,41.9,MEDIUM,Clear,37.2,0,YELLOW,74
2024-02-06 02:00:00,LIC_Sq,110,45.6,LOW,Clear,33.4,0,GREEN,32
2024-02-06 02:00:00,Empress_Mall_Sq,136,43.2,MEDIUM,Clouds,35.9,0.02,GREEN,60
2024-02-06 03:00:00,Sitabuldi_Sq,178,28.7,MEDIUM,Clear,33.6,0.22,RED,71
2024-02-06 03:00:00,Zero_Mile,102,54.3,LOW,Clouds,31.4,0,RED,52
2024-02-06 03:00:00,Kasturchand_Park,139,38.5,MEDIUM,Clouds,35.9,0,GREEN,43
2024-02-06 03:00:00,Variety_Sq,147,37.3,MEDIUM,Clear,36.6,0,YELLOW,55
2024-02-06 03:00:00,LIC_Sq,117,49.6,LOW,Clouds,30.3,0,RED,57
2024-02-06 03:00:00,Empress_Mall_Sq,122,38.9,MEDIUM,Clouds,32.9,0,RED,59
2024-02-06 04:00:00,Sitabuldi_Sq,77,47.3,LOW,Clear,35.0,0,GREEN,35
2024-02-06 04:00:00,Zero_Mile,148,38.9,MEDIUM,Clear,31.5,0,YELLOW,71
2024-02-06 04:00:00,Kasturchand_Park,129,40.1,MEDIUM,Clouds,37.3,0,YELLOW,48
2024-02-06 04:00:00,Variety_Sq,121,43.5,MEDIUM,Clear,34.3,0,RED,42
2024-02-06 04:00:00,LIC_Sq,125,40.7,MEDIUM,Clouds,29.9,0,RED,55
2024-02-06 04:00:00,Empress_Mall_Sq,155,34.4,MEDIUM,Clear,36.5,0,RED,82
2024-02-06 05:00:00,Sitabuldi_Sq,196,28.4,MEDIUM,Clear,33.9,0,RED,76
2024-02-06 05:00:00,Zero_Mile,119,39.5,LOW,Clouds,34.1,0,YELLOW,67
2024-02-06 05:00:00,Kasturchand_Park,120,40.5,LOW,Clear,33.7,0,GREEN,47
2024-02-06 05:00:00,Variety_Sq,127,40.0,MEDIUM,Clear,34.4,0,YELLOW,82
2024-02-06 05:00:00,LIC_Sq,144,36.2,MEDIUM,Clear,32.6,0,GREEN,69
2024-02-06 05:00:00,Empress_Mall_Sq,148,35.1,MEDIUM,Clear,32.3,0,YELLOW,76
2024-02-06 06:00:00,Sitabuldi_Sq,94,49.3,LOW,Clear,35.9,0,YELLOW,49
2024-02-06 06:00:00,Zero_Mile,91,45.7,LOW,Clear,34.5,0,RED,51
2024-02-06 06:00:00,Kasturchand_Park,101,45.4,LOW,Clear,32.3,0,RED,57
2024-02-06 06:00:00,Variety_Sq,101,46.9,LOW,Clear,32.1,0,YELLOW,37
2024-02-06 06:00:00,LIC_Sq,122,44.5,MEDIUM,Clear,34.7,0,GREEN,57
2024-02-06 06:00:00,Empress_Mall_Sq,181,33.3,MEDIUM,Clear,32.3,0,YELLOW,91
2024-02-06 07:00:00,Sitabuldi_Sq,232,26.0,HIGH,Clouds,32.4,0,RED,104
2024-02-06 07:00:00,Zero_Mile,200,33.1,MEDIUM,Clouds,32.5,0,RED,92
2024-02-06 07:00:00,Kasturchand_Park,322,5,CRITICAL,Clear,33.7,0,GREEN,150
2024-02-06 07:00:00,Variety_Sq,230,25.2,HIGH,Clouds,32.7,0,YELLOW,103
2024-02-06 07:00:00,LIC_Sq,256,15.3,HIGH,Clear,33.5,0,GREEN,123
2024-02-06 07:00:00,Empress_Mall_Sq,262,18.8,HIGH,Clear,31.4,0,GREEN,108
2024-02-06 08:00:00,Sitabuldi_Sq,264,14.5,HIGH,Clouds,29.3,0,YELLOW,109
2024-02-06 08:00:00,Zero_Mile,301,12.0,CRITICAL,Clouds,33.1,0,YELLOW,136
2024-02-06 08:00:00,Kasturchand_Park,251,19.1,HIGH,Clear,33.9,0,YELLOW,122
2024-02-06 08:00:00,Variety_Sq,286,17.6,CRITICAL,Clear,38.8,0,YELLOW,130
2024-02-06 08:00:00,LIC_Sq,236,26.2,HIGH,Clear,35.3,0,RED,99
2024-02-06 08:00:00,Empress_Mall_Sq,300,14.8,CRITICAL,Clear,31.7,0,GREEN,130
2024-02-06 09:00:00,Sitabuldi_Sq,305,11.4,CRITICAL,Clear,34.7,0,RED,126
2024-02-06 09:00:00,Zero_Mile,273,19.3,HIGH,Clouds,32.4,0,YELLOW,109
2024-02-06 09:00:00,Kasturchand_Park,290,12.5,CRITICAL,Clear,36.0,0,RED,134
2024-02-06 09:00:00,Variety_Sq,244,14.6,HIGH,Clear,31.6,0,GREEN,110
2024-02-06 09:00:00,LIC_Sq,270,16.7,HIGH,Clouds,32.3,0,YELLOW,131
2024-02-06 09:00:00,Empress_Mall_Sq,249,14.2,HIGH,Clear,31.6,0,YELLOW,110
2024-02-06 10:00:00,Sitabuldi_Sq,138,33.9,MEDIUM,Clear,33.9,0,YELLOW,64
2024-02-06 10:00:00,Zero_Mile,113,49.3,LOW,Clear,31.9,0,RED,53
2024-02-06 10:00:00,Kasturchand_Park,77,52.6,LOW,Clear,31.0,0,YELLOW,26
2024-02-06 10:00:00,Variety_Sq,99,45.1,LOW,Clear,34.1,0,RED,50
2024-02-06 10:00:00,LIC_Sq,141,36.1,MEDIUM,Clear,34.8,0,RED,83
2024-02-06 10:00:00,Empress_Mall_Sq,70,50.8,LOW,Clear,35.8,0,YELLOW,26
2024-02-06 11:00:00,Sitabuldi_Sq,112,45.8,LOW,Clear,32.8,0,RED,42
2024-02-06 11:00:00,Zero_Mile,81,51.9,LOW,Clear,33.2,0,GREEN,55
2024-02-06 11:00:00,Kasturchand_Park,152,36.0,MEDIUM,Clear,32.5,0,RED,85
2024-02-06 11:00:00,Variety_Sq,119,45.2,LOW,Clear,36.8,0.1,GREEN,46
2024-02-06 11:00:00,LIC_Sq,145,40.8,MEDIUM,Clear,28.9,0,RED,52
2024-02-06 11:00:00,Empress_Mall_Sq,142,39.3,MEDIUM,Clouds,37.0,0,YELLOW,63
2024-02-06 12:00:00,Sitabuldi_Sq,123,42.8,MEDIUM,Clear,33.3,0,GREEN,65
2024-02-06 12:00:00,Zero_Mile,175,36.5,MEDIUM,Clouds,34.5,0,GREEN,80
2024-02-06 12:00:00,Kasturchand_Park,65,50.1,LOW,Clear,32.6,0,YELLOW,7
2024-02-06 12:00:00,Variety_Sq,118,44.2,LOW,Clear,32.7,0,RED,52
2024-02-06 12:00:00,LIC_Sq,173,29.5,MEDIUM,Clear,32.3,0.16,YELLOW,74
2024-02-06 12:00:00,Empress_Mall_Sq,93,48.5,LOW,Clear,31.4,0,RED,49
2024-02-06 13:00:00,Sitabuldi_Sq,115,41.5,LOW,Clear,35.6,0,YELLOW,45
2024-02-06 13:00:00,Zero_Mile,149,37.7,MEDIUM,Clear,31.6,0,RED,48
2024-02-06 13:00:00,Kasturchand_Park,140,43.5,MEDIUM,Clouds,33.2,0,RED,54
2024-02-06 13:00:00,Variety_Sq,103,43.2,LOW,Clouds,35.1,0,YELLOW,52
2024-02-06 13:00:00,LIC_Sq,145,40.4,MEDIUM,Clear,33.9,0.1,GREEN,50
2024-02-06 13:00:00,Empress_Mall_Sq,200,30.5,MEDIUM,Clear,34.1,0,RED,80
2024-02-06 14:00:00,Sitabuldi_Sq,148,41.5,MEDIUM,Clear,36.6,0.22,YELLOW,70
2024-02-06 14:00:00,Zero_Mile,115,40.9,LOW,Clouds,32.5,0,RED,54
2024-02-06 14:00:00,Kasturchand_Park,146,42.9,MEDIUM,Clear,35.6,0,GREEN,79
2024-02-06 14:00:00,Variety_Sq,63,53.3,LOW,Clouds,30.6,0,GREEN,29
2024-02-06 14:00:00,LIC_Sq,144,36.5,MEDIUM,Clouds,35.0,0,YELLOW,72
2024-02-06 14:00:00,Empress_Mall_Sq,148,38.1,MEDIUM,Clouds,36.0,0,RED,71
2024-02-06 15:00:00,Sitabuldi_Sq,149,40.4,MEDIUM,Clear,34.7,0,GREEN,58
2024-02-06 15:00:00,Zero_Mile,132,41.1,MEDIUM,Clear,34.6,0,RED,72
2024-02-06 15:00:00,Kasturchand_Park,104,41.8,LOW,Clouds,37.4,0,RED,50
2024-02-06 15:00:00,Variety_Sq,174,34.5,MEDIUM,Clouds,35.2,0,YELLOW,77
2024-02-06 15:00:00,LIC_Sq,188,33.0,MEDIUM,Clear,31.9,0,YELLOW,89
2024-02-06 15:00:00,Empress_Mall_Sq,149,38.2,MEDIUM,Clear,32.7,0,YELLOW,61
2024-02-06 16:00:00,Sitabuldi_Sq,381,5,CRITICAL,Clear,33.5,0,YELLOW,180
2024-02-06 16:00:00,Zero_Mile,307,5,CRITICAL,Clear,30.9,0,GREEN,141
2024-02-06 16:00:00,Kasturchand_Park,357,5,CRITICAL,Clouds,35.9,0,RED,157
2024-02-06 16:00:00,Variety_Sq,352,5,CRITICAL,Clear,36.0,0,RED,151
2024-02-06 16:00:00,LIC_Sq,322,8.1,CRITICAL,Clear,35.4,0,RED,152
2024-02-06 16:00:00,Empress_Mall_Sq,315,8.3,CRITICAL,Clouds,34.9,0,RED,140
2024-02-06 17:00:00,Sitabuldi_Sq,227,22.9,HIGH,Clear,33.7,0,YELLOW,106
2024-02-06 17:00:00,Zero_Mile,244,18.1,HIGH,Clouds,36.3,0,RED,107
2024-02-06 17:00:00,Kasturchand_Park,260,16.7,HIGH,Clouds,34.9,0,YELLOW,111
2024-02-06 17:00:00,Variety_Sq,332,9.3,CRITICAL,Clear,34.6,0,RED,151
2024-02-06 17:00:00,LIC_Sq,297,8.9,CRITICAL,Clouds,34.7,0,RED,128
2024-02-06 17:00:00,Empress_Mall_Sq,325,12.1,CRITICAL,Clear,35.5,0,RED,162
2024-02-06 18:00:00,Sitabuldi_Sq,302,10.5,CRITICAL,Clouds,39.6,0,GREEN,148
2024-02-06 18:00:00,Zero_Mile,348,5,CRITICAL,Clear,35.2,0,YELLOW,160
2024-02-06 18:00:00,Kasturchand_Park,324,5,CRITICAL,Clear,33.2,0.25,RED,151
2024-02-06 18:00:00,Variety_Sq,226,28.7,HIGH,Clear,34.5,0.24,GREEN,101
2024-02-06 18:00:00,LIC_Sq,341,7.8,CRITICAL,Clear,36.1,0,YELLOW,159
2024-02-06 18:00:00,Empress_Mall_Sq,225,19.8,HIGH,Clear,33.8,0,YELLOW,112
2024-02-06 19:00:00,Sitabuldi_Sq,317,5,CRITICAL,Clouds,33.3,0,YELLOW,138
2024-02-06 19:00:00,Zero_Mile,321,7.2,CRITICAL,Clouds,37.0,0,YELLOW,126
2024-02-06 19:00:00,Kasturchand_Park,303,12.3,CRITICAL,Clear,32.5,0,GREEN,141
2024-02-06 19:00:00,Variety_Sq,315,9.2,CRITICAL,Clear,35.3,0,GREEN,160
2024-02-06 19:00:00,LIC_Sq,325,5,CRITICAL,Clear,29.8,0,YELLOW,143
2024-02-06 19:00:00,Empress_Mall_Sq,274,10.1,HIGH,Clear,33.4,0,GREEN,111
2024-02-06 20:00:00,Sitabuldi_Sq,89,51.1,LOW,Clear,26.0,0,GREEN,27
2024-02-06 20:00:00,Zero_Mile,135,40.4,MEDIUM,Clear,37.3,0,RED,49
2024-02-06 20:00:00,Kasturchand_Park,123,41.2,MEDIUM,Clear,36.2,0,YELLOW,65
2024-02-06 20:00:00,Variety_Sq,146,36.4,MEDIUM,Clear,35.0,0,YELLOW,74
2024-02-06 20:00:00,LIC_Sq,126,40.0,MEDIUM,Clear,36.4,0,RED,47
2024-02-06 20:00:00,Empress_Mall_Sq,172,34.2,MEDIUM,Clouds,35.2,0,RED,77
2024-02-06 21:00:00,Sitabuldi_Sq,48,62.1,LOW,Clear,31.9,0,RED,34
2024-02-06 21:00:00,Zero_Mile,72,56.7,LOW,Clouds,36.3,0,YELLOW,25
2024-02-06 21:00:00,Kasturchand_Park,64,49.4,LOW,Clear,32.3,0,RED,50
2024-02-06 21:00:00,Variety_Sq,96,45.3,LOW,Clear,32.3,0.49,GREEN,61
2024-02-06 21:00:00,LIC_Sq,86,50.0,LOW,Clouds,32.8,0.08,RED,49
2024-02-06 21:00:00,Empress_Mall_Sq,207,22.6,HIGH,Clear,31.6,0,RED,89
2024-02-06 22:00:00,Sitabuldi_Sq,142,40.7,MEDIUM,Clear,35.1,0,RED,56
2024-02-06 22:00:00,Zero_Mile,119,47.3,LOW,Clear,36.2,0,GREEN,64
2024-02-06 22:00:00,Kasturchand_Park,89,47.8,LOW,Clear,36.2,0,RED,37
2024-02-06 22:00:00,Variety_Sq,152,33.8,MEDIUM,Clear,31.4,0,GREEN,70
2024-02-06 22:00:00,LIC_Sq,114,44.2,LOW,Clouds,32.3,0,YELLOW,45
2024-02-06 22:00:00,Empress_Mall_Sq,155,35.5,MEDIUM,Clouds,35.2,0,RED,78
2024-02-06 23:00:00,Sitabuldi_Sq,103,46.2,LOW,Clouds,34.6,0,GREEN,54
2024-02-06 23:00:00,Zero_Mile,78,48.3,LOW,Clear,33.8,0,YELLOW,25
2024-02-06 23:00:00,Kasturchand_Park,150,33.3,MEDIUM,Clear,38.1,0,GREEN,71
2024-02-06 23:00:00,Variety_Sq,125,42.1,MEDIUM,Clouds,35.3,0,GREEN,47
2024-02-06 23:00:00,LIC_Sq,85,48.6,LOW,Clear,34.7,0,RED,35
2024-02-06 23:00:00,Empress_Mall_Sq,116,46.2,LOW,Clear,32.9,0.26,YELLOW,42
2024-02-07 00:00:00,Sitabuldi_Sq,71,56.7,LOW,Clouds,35.4,0,RED,26
2024-02-07 00:00:00,Zero_Mile,48,59.0,LOW,Clear,31.1,0,RED,7
2024-02-07 00:00:00,Kasturchand_Park,56,50.1,LOW,Clear,30.0,0,YELLOW,14
2024-02-07 00:00:00,Variety_Sq,70,53.5,LOW,Clouds,33.6,0,GREEN,20
2024-02-07 00:00:00,LIC_Sq,104,46.0,LOW,Clouds,30.1,0,RED,57
2024-02-07 00:00:00,Empress_Mall_Sq,145,37.6,MEDIUM,Clear,30.5,0,RED,74
2024-02-07 01:00:00,Sitabuldi_Sq,206,29.6,HIGH,Clear,35.3,0,RED,98
2024-02-07 01:00:00,Zero_Mile,142,42.1,MEDIUM,Clouds,32.4,0,YELLOW,54
2024-02-07 01:00:00,Kasturchand_Park,130,40.6,MEDIUM,Clear,35.0,0.21,GREEN,46
2024-02-07 01:00:00,Variety_Sq,193,34.3,MEDIUM,Clear,31.8,0,RED,89
2024-02-07 01:00:00,LIC_Sq,146,37.8,MEDIUM,Clear,31.5,0,GREEN,60
2024-02-07 01:00:00,Empress_Mall_Sq,189,31.3,MEDIUM,Clear,30.4,0,YELLOW,79
2024-02-07 02:00:00,Sitabuldi_Sq,63,54.0,LOW,Clear,32.5,0,GREEN,22
2024-02-07 02:00:00,Zero_Mile,182,35.1,MEDIUM,Clear,32.2,0,RED,79
2024-02-07 02:00:00,Kasturchand_Park,97,47.8,LOW,Rain,36.8,1.16,RED,42
2024-02-07 02:00:00,Variety_Sq,54,58.5,LOW,Clear,33.2,0,RED,9
2024-02-07 02:00:00,LIC_Sq,118,40.5,LOW,Clear,31.1,0.22,GREEN,37
2024-02-07 02:00:00,Empress_Mall_Sq,90,47.8,LOW,Clear,30.7,0.1,RED,53
2024-02-07 03:00:00,Sitabuldi_Sq,126,39.7,MEDIUM,Clouds,34.2,0,YELLOW,51
2024-02-07 03:00:00,Zero_Mile,98,50.1,LOW,Clouds,34.3,0,YELLOW,58
2024-02-07 03:00:00,Kasturchand_Park,114,46.5,LOW,Clouds,31.9,0,YELLOW,52
2024-02-07 03:00:00,Variety_Sq,65,57.2,LOW,Clear,32.6,0,YELLOW,53
2024-02-07 03:00:00,LIC_Sq,103,46.7,LOW,Clear,31.2,0,GREEN,48
2024-02-07 03:00:00,Empress_Mall_Sq,170,34.9,MEDIUM,Clear,33.7,0,YELLOW,84
2024-02-07 04:00:00,Sitabuldi_Sq,186,30.6,MEDIUM,Clouds,34.3,0,GREEN,70
2024-02-07 04:00:00,Zero_Mile,123,42.8,MEDIUM,Clouds,36.6,0,YELLOW,51
2024-02-07 04:00:00,Kasturchand_Park,78,49.5,LOW,Clear,31.1,0,YELLOW,50
2024-02-07 04:00:00,Variety_Sq,123,46.2,MEDIUM,Clouds,33.1,0,YELLOW,58
2024-02-07 04:00:00,LIC_Sq,140,41.8,MEDIUM,Clear,33.0,0,YELLOW,73
2024-02-07 04:00:00,Empress_Mall_Sq,109,43.1,LOW,Clouds,31.6,0,GREEN,79
2024-02-07 05:00:00,Sitabuldi_Sq,155,33.3,MEDIUM,Clear,34.7,0,RED,72
2024-02-07 05:00:00,Zero_Mile,145,40.9,MEDIUM,Clear,38.6,0,YELLOW,50
2024-02-07 05:00:00,Kasturchand_Park,133,37.8,MEDIUM,Clear,34.2,0,RED,64
2024-02-07 05:00:00,Variety_Sq,84,46.5,LOW,Clear,33.5,0,YELLOW,36
2024-02-07 05:00:00,LIC_Sq,103,47.0,LOW,Clear,38.4,0.01,GREEN,32
2024-02-07 05:00:00,Empress_Mall_Sq,62,56.8,LOW,Clear,33.4,0,RED,18
2024-02-07 06:00:00,Sitabuldi_Sq,93,51.3,LOW,Clear,33.9,0,RED,43
2024-02-07 06:00:00,Zero_Mile,44,51.8,LOW,Clear,34.5,0,GREEN,5
2024-02-07 06:00:00,Kasturchand_Park,136,40.0,MEDIUM,Clear,35.3,0,YELLOW,67
2024-02-07 06:00:00,Variety_Sq,54,56.9,LOW,Clear,34.3,0,RED,46
2024-02-07 06:00:00,LIC_Sq,113,43.3,LOW,Clear,29.9,0,GREEN,49
2024-02-07 06:00:00,Empress_Mall_Sq,81,50.2,LOW,Clear,34.2,0,GREEN,36
2024-02-07 07:00:00,Sitabuldi_Sq,221,23.1,HIGH,Clear,33.7,0,YELLOW,103
2024-02-07 07:00:00,Zero_Mile,253,15.6,HIGH,Clouds,35.5,0,YELLOW,108
2024-02-07 07:00:00,Kasturchand_Park,301,8.2,CRITICAL,Clear,31.9,0,RED,136
2024-02-07 07:00:00,Variety_Sq,348,5.8,CRITICAL,Clear,38.5,0,GREEN,154
2024-02-07 07:00:00,LIC_Sq,307,8.8,CRITICAL,Clear,33.6,0,GREEN,145
2024-02-07 07:00:00,Empress_Mall_Sq,253,22.2,HIGH,Clear,34.7,0,RED,136
2024-02-07 08:00:00,Sitabuldi_Sq,362,5,CRITICAL,Clear,32.2,0,YELLOW,161
2024-02-07 08:00:00,Zero_Mile,287,12.5,CRITICAL,Rain,32.6,1.04,GREEN,133
2024-02-07 08:00:00,Kasturchand_Park,335,7.9,CRITICAL,Clear,31.8,0,RED,147
2024-02-07 08:00:00,Variety_Sq,253,18.3,HIGH,Clear,34.8,0,YELLOW,115
2024-02-07 08:00:00,LIC_Sq,226,24.3,HIGH,Clear,32.0,0,YELLOW,97
2024-02-07 08:00:00,Empress_Mall_Sq,309,5,CRITICAL,Clear,32.2,0,RED,131
2024-02-07 09:00:00,Sitabuldi_Sq,195,26.7,MEDIUM,Clear,32.2,0,RED,99
2024-02-07 09:00:00,Zero_Mile,338,5,CRITICAL,Clouds,32.7,0,GREEN,148
2024-02-07 09:00:00,Kasturchand_Park,239,24.5,HIGH,Clouds,32.4,0.07,YELLOW,96
2024-02-07 09:00:00,Variety_Sq,300,10.3,CRITICAL,Clear,35.8,0,YELLOW,133
2024-02-07 09:00:00,LIC_Sq,157,36.3,MEDIUM,Clouds,37.0,0,GREEN,55
2024-02-07 09:00:00,Empress_Mall_Sq,241,17.2,HIGH,Clear,34.4,0,YELLOW,103
2024-02-07 10:00:00,Sitabuldi_Sq,106,41.7,LOW,Clear,37.0,0,RED,45
2024-02-07 10:00:00,Zero_Mile,120,45.2,LOW,Clouds,37.2,0,YELLOW,56
2024-02-07 10:00:00,Kasturchand_Park,57,59.6,LOW,Clouds,32.4,0,RED,33
2024-02-07 10:00:00,Variety_Sq,81,54.3,LOW,Clear,35.9,0,RED,28
2024-02-07 10:00:00,LIC_Sq,96,50.6,LOW,Clear,33.2,0,YELLOW,32
2024-02-07 10:00:00,Empress_Mall_Sq,120,42.9,LOW,Clear,34.4,0,GREEN,54
2024-02-07 11:00:00,Sitabuldi_Sq,187,38.7,MEDIUM,Clouds,33.9,0,RED,61
2024-02-07 11:00:00,Zero_Mile,93,46.3,LOW,Clear,37.0,0,RED,41
2024-02-07 11:00:00,Kasturchand_Park,53,51.3,LOW,Clouds,33.2,0,YELLOW,45
2024-02-07 11:00:00,Variety_Sq,120,47.7,LOW,Clear,31.6,0,RED,61
2024-02-07 11:00:00,LIC_Sq,113,46.5,LOW,Clear,34.6,0,GREEN,40
2024-02-07 11:00:00,Empress_Mall_Sq,107,48.3,LOW,Clear,30.9,0,RED,48
2024-02-07 12:00:00,Sitabuldi_Sq,148,39.7,MEDIUM,Clear,32.0,0,YELLOW,69
2024-02-07 12:00:00,Zero_Mile,217,27.3,HIGH,Clear,33.2,0,YELLOW,78
2024-02-07 12:00:00,Kasturchand_Park,155,42.2,MEDIUM,Clouds,36.9,0,YELLOW,62
2024-02-07 12:00:00,Variety_Sq,122,40.6,MEDIUM,Clear,34.0,0,GREEN,61
2024-02-07 12:00:00,LIC_Sq,166,33.3,MEDIUM,Clouds,36.5,0,YELLOW,62
2024-02-07 12:00:00,Empress_Mall_Sq,147,36.9,MEDIUM,Clear,33.5,0,RED,76
2024-02-07 13:00:00,Sitabuldi_Sq,82,53.0,LOW,Clear,34.0,0,GREEN,13
2024-02-07 13:00:00,Zero_Mile,88,50.1,LOW,Clouds,35.4,0,RED,38
2024-02-07 13:00:00,Kasturchand_Park,90,45.9,LOW,Clear,30.4,0,YELLOW,37
2024-02-07 13:00:00,Variety_Sq,86,53.1,LOW,Clear,33.3,0.19,RED,14
2024-02-07 13:00:00,LIC_Sq,97,52.2,LOW,Clouds,33.1,0,RED,25
2024-02-07 13:00:00,Empress_Mall_Sq,150,39.4,MEDIUM,Clear,36.0,0,GREEN,68
2024-02-07 14:00:00,Sitabuldi_Sq,177,35.4,MEDIUM,Clear,35.8,0,YELLOW,65
2024-02-07 14:00:00,Zero_Mile,169,37.9,MEDIUM,Clear,35.2,0,YELLOW,70
2024-02-07 14:00:00,Kasturchand_Park,160,28.3,MEDIUM,Clear,32.7,0.26,GREEN,84
2024-02-07 14:00:00,Variety_Sq,150,36.7,MEDIUM,Clear,35.6,0,RED,68
2024-02-07 14:00:00,LIC_Sq,103,49.0,LOW,Clouds,37.1,0.16,RED,44
2024-02-07 14:00:00,Empress_Mall_Sq,144,42.2,MEDIUM,Clouds,36.0,0,GREEN,73
2024-02-07 15:00:00,Sitabuldi_Sq,161,42.1,MEDIUM,Clear,32.3,0,GREEN,68
2024-02-07 15:00:00,Zero_Mile,143,41.3,MEDIUM,Clear,32.6,0,YELLOW,75
2024-02-07 15:00:00,Kasturchand_Park,90,51.8,LOW,Clear,34.2,0,RED,39
2024-02-07 15:00:00,Variety_Sq,99,50.3,LOW,Clear,32.7,0,YELLOW,39
2024-02-07 15:00:00,LIC_Sq,160,37.3,MEDIUM,Clear,33.1,0,RED,79
2024-02-07 15:00:00,Empress_Mall_Sq,192,30.5,MEDIUM,Clouds,36.6,0,GREEN,78
2024-02-07 16:00:00,Sitabuldi_Sq,272,19.9,HIGH,Clear,31.1,0,YELLOW,104
2024-02-07 16:00:00,Zero_Mile,199,31.7,MEDIUM,Clear,29.7,0,RED,89
2024-02-07 16:00:00,Kasturchand_Park,249,19.7,HIGH,Clouds,35.8,0,YELLOW,99
2024-02-07 16:00:00,Variety_Sq,361,5,CRITICAL,Clouds,37.2,0,RED,159
2024-02-07 16:00:00,LIC_Sq,262,14.8,HIGH,Clear,33.5,0,GREEN,112
