timestamp,zone,demand_kw,solar_kw,grid_import_kw,voltage_v,power_factor,anomaly_score,temp_c,time_of_day
2024-01-28 04:00:00,Lakadganj,279.55,0,289.2,231.62,0.9476,0.1068,30.8,night
2024-01-28 04:00:00,Sadar,230.68,0,220.63,220.08,0.9405,0.0808,31.7,night
2024-01-28 04:00:00,Itwari,265.07,0,252.25,223.3,0.9239,0.1258,31.3,night
2024-01-28 04:00:00,Manewada,257.55,0,246.93,226.37,0.9353,0.1447,32.6,night
2024-01-28 04:00:00,Hingna,226.23,0,218.53,227.94,0.9063,0.0819,30.2,night
2024-01-28 05:00:00,Dharampeth,224.73,0,221.01,225.26,0.9716,0.0136,33.0,night
2024-01-28 05:00:00,Sitabuldi,161.66,0,164.48,224.74,0.8693,0.0946,34.4,night
2024-01-28 05:00:00,Gandhibagh,258.43,0,257.0,231.77,0.9552,0.0118,30.3,night
2024-01-28 05:00:00,Lakadganj,224.66,0,238.89,236.7,0.9855,0.1405,31.6,night
2024-01-28 05:00:00,Sadar,280.66,0,283.03,222.44,0.903,0.0788,33.1,night
2024-01-28 05:00:00,Itwari,203.31,0,208.98,226.34,0.9017,0.0037,31.2,night
2024-01-28 05:00:00,Manewada,191.69,0,172.68,233.56,0.9151,0.0017,30.3,night
2024-01-28 05:00:00,Hingna,275.73,0,288.05,230.95,0.9203,0.0318,32.4,night
2024-01-28 06:00:00,Dharampeth,282.95,0,288.37,237.09,0.9329,0.1198,29.5,daytime
2024-01-28 06:00:00,Sitabuldi,261.17,0,254.17,224.0,0.8926,0.0995,29.2,daytime
2024-01-28 06:00:00,Gandhibagh,248.27,0,237.77,223.1,0.926,0.1573,32.8,daytime
2024-01-28 06:00:00,Lakadganj,305.2,4.59,321.91,241.5,0.9412,0.1101,27.9,daytime
2024-01-28 06:00:00,Sadar,277.64,5.98,278.3,234.17,0.9189,0.0516,33.1,daytime
2024-01-28 06:00:00,Itwari,289.24,0,299.47,224.09,0.9332,0.0442,36.5,daytime
2024-01-28 06:00:00,Manewada,311.88,0,319.0,229.13,0.9247,0.6663,32.9,daytime
2024-01-28 06:00:00,Hingna,287.57,0,291.0,219.21,0.9085,0.0216,33.1,daytime
2024-01-28 07:00:00,Dharampeth,252.09,37.82,223.94,237.64,0.9226,0.0573,30.1,daytime
2024-01-28 07:00:00,Sitabuldi,244.18,58.53,203.19,230.85,0.9237,0.0277,29.0,daytime
2024-01-28 07:00:00,Gandhibagh,277.05,73.58,210.73,228.32,0.9268,0.1515,33.0,daytime
2024-01-28 07:00:00,Lakadganj,267.53,30.02,235.34,224.38,0.9049,0.1121,31.7,daytime
2024-01-28 07:00:00,Sadar,308.34,51.73,255.41,228.56,0.9382,0.0433,33.6,daytime
2024-01-28 07:00:00,Itwari,242.16,43.47,189.18,230.49,0.9164,0.149,29.6,daytime
2024-01-28 07:00:00,Manewada,303.91,36.79,264.89,230.75,0.9204,0.1206,33.7,daytime
2024-01-28 07:00:00,Hingna,258.23,47.04,204.35,226.2,0.9222,0.1666,29.2,daytime
2024-01-28 08:00:00,Dharampeth,258.12,83.69,190.75,233.16,0.9556,0.1361,31.7,daytime
2024-01-28 08:00:00,Sitabuldi,341.58,110.44,227.14,240.35,0.8783,0.0525,30.2,daytime
2024-01-28 08:00:00,Gandhibagh,310.82,66.04,237.37,225.49,0.9359,0.0463,32.3,daytime
2024-01-28 08:00:00,Lakadganj,251.82,119.41,135.62,235.42,0.9107,0.1689,31.5,daytime
2024-01-28 08:00:00,Sadar,292.43,82.28,205.28,236.7,0.9365,0.0374,33.3,daytime
2024-01-28 08:00:00,Itwari,236.09,85.62,146.08,229.36,0.8808,0.0497,31.4,daytime
2024-01-28 08:00:00,Manewada,308.18,98.94,224.2,227.12,0.9422,0.0193,30.0,daytime
2024-01-28 08:00:00,Hingna,289.26,91.74,207.73,230.98,0.9212,0.0617,33.1,daytime
2024-01-28 09:00:00,Dharampeth,418.04,130.75,280.88,238.34,0.9569,0.0301,28.6,peak
2024-01-28 09:00:00,Sitabuldi,397.67,152.09,248.7,228.45,0.8955,0.0924,33.7,peak
2024-01-28 09:00:00,Gandhibagh,339.15,108.25,221.11,237.52,0.9645,0.1107,32.4,peak
2024-01-28 09:00:00,Lakadganj,309.64,145.9,162.46,232.85,0.9807,0.0692,33.4,peak
2024-01-28 09:00:00,Sadar,418.13,165.48,241.95,231.17,0.9564,0.1362,32.2,peak
2024-01-28 09:00:00,Itwari,329.12,127.13,208.04,233.18,0.9158,0.1456,29.8,peak
2024-01-28 09:00:00,Manewada,337.33,144.22,186.35,225.0,0.9264,0.0462,31.6,peak
2024-01-28 09:00:00,Hingna,415.67,133.94,276.36,232.34,0.94,0.0257,30.9,peak
2024-01-28 10:00:00,Dharampeth,318.67,147.19,181.42,238.84,0.8706,0.0743,32.5,peak
2024-01-28 10:00:00,Sitabuldi,397.61,191.52,186.96,226.52,0.8719,0.1608,28.7,peak
2024-01-28 10:00:00,Gandhibagh,404.04,130.22,277.56,229.74,0.8945,0.0444,29.7,peak
2024-01-28 10:00:00,Lakadganj,359.13,164.73,190.74,230.6,0.9599,0.1476,31.7,peak
2024-01-28 10:00:00,Sadar,417.09,140.0,278.38,230.55,0.9279,0.041,33.8,peak
2024-01-28 10:00:00,Itwari,384.14,165.14,219.93,224.83,0.8872,0.1686,29.6,peak
2024-01-28 10:00:00,Manewada,368.06,177.67,196.97,227.95,0.9162,0.1595,32.2,peak
2024-01-28 10:00:00,Hingna,405.35,121.37,285.02,235.02,0.9381,0.0276,31.5,peak
2024-01-28 11:00:00,Dharampeth,403.27,167.22,241.43,226.39,0.9084,0.0875,33.1,peak
2024-01-28 11:00:00,Sitabuldi,323.54,172.69,161.76,233.54,0.9242,0.0206,32.9,peak
2024-01-28 11:00:00,Gandhibagh,375.49,169.73,200.04,233.88,0.9157,0.0068,29.7,peak
2024-01-28 11:00:00,Lakadganj,388.6,191.11,182.73,224.04,0.9298,0.1374,31.0,peak
2024-01-28 11:00:00,Sadar,367.3,162.44,190.36,237.57,0.9521,0.0374,30.8,peak
2024-01-28 11:00:00,Itwari,356.12,190.31,166.75,233.7,0.9016,0.0226,33.3,peak
2024-01-28 11:00:00,Manewada,387.96,202.29,195.45,227.93,0.895,0.0005,37.5,peak
2024-01-28 11:00:00,Hingna,350.02,168.02,188.09,228.45,0.9386,0.0995,31.5,peak
2024-01-28 12:00:00,Dharampeth,340.64,168.27,160.9,239.52,0.8825,0.0325,35.9,peak
2024-01-28 12:00:00,Sitabuldi,452.54,155.83,287.76,229.54,0.9216,0.585,32.0,peak
2024-01-28 12:00:00,Gandhibagh,365.66,189.41,197.13,227.8,0.9448,0.1075,30.3,peak
2024-01-28 12:00:00,Lakadganj,338.1,190.31,150.01,230.59,0.9504,0.1793,27.9,peak
2024-01-28 12:00:00,Sadar,363.56,159.48,207.18,235.89,0.9365,0.1604,32.6,peak
2024-01-28 12:00:00,Itwari,326.4,199.75,122.21,233.15,0.9409,0.0792,34.6,peak
2024-01-28 12:00:00,Manewada,412.88,191.53,208.9,228.94,0.953,0.0022,32.8,peak
2024-01-28 12:00:00,Hingna,348.1,171.35,155.14,230.1,0.9689,0.1669,33.1,peak
2024-01-28 13:00:00,Dharampeth,258.42,171.36,81.91,223.29,0.8867,0.1473,29.8,daytime
2024-01-28 13:00:00,Sitabuldi,304.5,172.24,122.33,231.87,0.9472,0.0208,32.3,daytime
2024-01-28 13:00:00,Gandhibagh,269.63,158.28,100.44,235.37,1.0,0.0191,33.2,daytime
2024-01-28 13:00:00,Lakadganj,294.57,156.83,150.62,236.04,0.9511,0.0924,30.8,daytime
2024-01-28 13:00:00,Sadar,283.24,187.38,87.42,230.27,0.8955,0.1015,32.3,daytime
2024-01-28 13:00:00,Itwari,302.36,188.54,106.97,227.55,0.8521,0.1245,30.6,daytime
2024-01-28 13:00:00,Manewada,259.69,190.52,65.36,232.6,0.8967,0.014,34.0,daytime
2024-01-28 13:00:00,Hingna,245.04,174.67,54.35,223.26,0.9481,0.0567,33.1,daytime
2024-01-28 14:00:00,Dharampeth,245.7,178.21,68.93,236.46,0.9543,0.1213,33.0,daytime
2024-01-28 14:00:00,Sitabuldi,278.9,160.66,120.81,233.51,0.9264,0.1259,31.6,daytime
2024-01-28 14:00:00,Gandhibagh,318.15,149.26,187.39,234.22,0.9116,0.0147,31.3,daytime
2024-01-28 14:00:00,Lakadganj,334.25,157.44,183.82,225.61,0.9257,0.0425,32.8,daytime
2024-01-28 14:00:00,Sadar,306.99,142.07,164.2,231.01,0.89,0.5733,32.0,daytime
2024-01-28 14:00:00,Itwari,320.44,171.23,155.54,234.03,0.9771,0.1263,32.0,daytime
2024-01-28 14:00:00,Manewada,251.16,175.74,61.53,225.62,0.8957,0.0811,32.0,daytime
2024-01-28 14:00:00,Hingna,224.57,175.94,61.52,229.13,0.9095,0.1009,33.4,daytime
2024-01-28 15:00:00,Dharampeth,292.49,109.51,194.64,236.83,0.9092,0.0758,32.9,daytime
2024-01-28 15:00:00,Sitabuldi,260.17,101.0,170.38,224.81,0.8712,0.128,30.9,daytime
2024-01-28 15:00:00,Gandhibagh,272.23,99.12,160.76,235.45,0.9678,0.1166,30.9,daytime
2024-01-28 15:00:00,Lakadganj,259.69,97.23,155.98,234.49,0.9018,0.1748,32.1,daytime
2024-01-28 15:00:00,Sadar,271.67,142.52,114.95,216.33,0.9411,0.0448,29.2,daytime
2024-01-28 15:00:00,Itwari,319.58,113.57,202.17,232.75,0.9204,0.177,29.5,daytime
2024-01-28 15:00:00,Manewada,255.95,117.08,140.15,235.22,0.9107,0.0804,29.1,daytime
2024-01-28 15:00:00,Hingna,279.38,128.61,151.65,233.52,0.8959,0.0826,29.6,daytime
2024-01-28 16:00:00,Dharampeth,355.57,87.96,272.07,229.64,0.956,0.159,34.3,daytime
2024-01-28 16:00:00,Sitabuldi,325.54,98.08,236.84,222.9,0.8956,0.1352,28.9,daytime
2024-01-28 16:00:00,Gandhibagh,264.4,81.77,178.85,232.09,0.9303,0.1134,33.8,daytime
2024-01-28 16:00:00,Lakadganj,213.03,63.26,149.95,227.78,0.9533,0.1719,35.5,daytime
2024-01-28 16:00:00,Sadar,316.74,102.92,203.52,235.6,0.9306,0.1578,34.5,daytime
2024-01-28 16:00:00,Itwari,292.83,96.96,192.93,228.86,0.9189,0.1398,28.6,daytime
2024-01-28 16:00:00,Manewada,255.49,65.47,205.96,225.68,0.9269,0.148,30.7,daytime
2024-01-28 16:00:00,Hingna,278.84,73.99,217.24,229.96,0.9417,0.0462,30.6,daytime
2024-01-28 17:00:00,Dharampeth,298.7,34.97,274.08,228.36,0.8852,0.1786,33.1,daytime
2024-01-28 17:00:00,Sitabuldi,283.96,65.55,223.86,226.19,0.8939,0.6617,30.4,daytime
2024-01-28 17:00:00,Gandhibagh,308.18,39.76,259.97,228.93,0.9143,0.121,31.1,daytime
2024-01-28 17:00:00,Lakadganj,257.02,85.42,191.33,229.51,0.9501,0.1796,31.6,daytime
2024-01-28 17:00:00,Sadar,239.56,55.77,185.84,240.18,0.8902,0.0387,30.3,daytime
2024-01-28 17:00:00,Itwari,362.95,44.11,335.7,234.31,1.0,0.1038,31.5,daytime
2024-01-28 17:00:00,Manewada,297.53,83.14,224.8,225.62,0.9316,0.0644,31.9,daytime
2024-01-28 17:00:00,Hingna,199.66,53.28,151.96,223.29,0.8809,0.0124,33.8,daytime
2024-01-28 18:00:00,Dharampeth,280.14,1.25,305.56,224.6,0.8835,0.1652,31.2,peak
2024-01-28 18:00:00,Sitabuldi,317.13,0,321.44,232.06,0.9423,0.1588,33.0,peak
2024-01-28 18:00:00,Gandhibagh,391.76,0,406.54,235.38,0.8486,0.0489,32.6,peak
2024-01-28 18:00:00,Lakadganj,364.91,0,372.56,235.95,0.8667,0.1628,29.8,peak
2024-01-28 18:00:00,Sadar,407.26,0,403.8,233.09,0.9714,0.1716,27.4,peak
2024-01-28 18:00:00,Itwari,416.87,13.1,392.42,225.75,0.9225,0.0356,31.9,peak
2024-01-28 18:00:00,Manewada,363.49,14.03,347.38,235.05,0.9383,0.1502,32.3,peak
2024-01-28 18:00:00,Hingna,365.87,3.93,352.78,236.94,0.8938,0.0602,36.2,peak
2024-01-28 19:00:00,Dharampeth,358.37,0,359.23,220.94,0.8925,0.1045,30.9,peak
2024-01-28 19:00:00,Sitabuldi,333.76,0,326.52,226.97,0.8769,0.0137,34.2,peak
2024-01-28 19:00:00,Gandhibagh,339.86,0,350.19,232.91,0.8844,0.1431,29.9,peak
2024-01-28 19:00:00,Lakadganj,325.31,0,324.52,231.49,0.9245,0.1697,32.9,peak
2024-01-28 19:00:00,Sadar,347.41,0,352.15,236.9,0.9441,0.1183,33.5,peak
2024-01-28 19:00:00,Itwari,329.64,0,318.26,228.38,0.9392,0.0224,32.3,peak
2024-01-28 19:00:00,Manewada,310.93,0,283.68,234.89,0.9017,0.0143,31.3,peak
2024-01-28 19:00:00,Hingna,319.91,0,312.52,229.06,0.9288,0.0385,27.3,peak
2024-01-28 20:00:00,Dharampeth,319.54,0,317.6,218.27,0.8982,0.1222,32.4,peak
2024-01-28 20:00:00,Sitabuldi,303.92,0,311.17,237.27,0.9643,0.1538,30.8,peak
2024-01-28 20:00:00,Gandhibagh,374.41,0,383.77,227.33,0.9072,0.0531,28.5,peak
2024-01-28 20:00:00,Lakadganj,298.05,0,288.56,231.76,0.8986,0.1305,31.5,peak
2024-01-28 20:00:00,Sadar,258.19,0,250.39,234.07,0.9062,0.0905,31.2,peak
2024-01-28 20:00:00,Itwari,358.33,0,354.77,230.51,0.9142,0.1706,34.3,peak
2024-01-28 20:00:00,Manewada,355.65,0,350.82,231.15,0.9374,0.0188,33.8,peak
2024-01-28 20:00:00,Hingna,252.12,0,244.6,230.36,0.8861,0.1274,31.4,peak
2024-01-28 21:00:00,Dharampeth,311.68,0,304.97,234.1,0.9172,0.0731,29.7,peak
2024-01-28 21:00:00,Sitabuldi,346.32,0,359.14,229.23,0.9344,0.0485,33.4,peak
2024-01-28 21:00:00,Gandhibagh,280.59,0,287.21,227.32,0.883,0.1279,29.8,peak
2024-01-28 21:00:00,Lakadganj,328.05,0,325.86,215.53,0.871,0.099,31.7,peak
2024-01-28 21:00:00,Sadar,255.99,0,249.99,238.61,0.8808,0.127,31.8,peak
2024-01-28 21:00:00,Itwari,321.0,0,330.22,232.56,0.8686,0.0189,33.1,peak
2024-01-28 21:00:00,Manewada,296.94,0,300.71,227.5,0.9386,0.0336,31.8,peak
2024-01-28 21:00:00,Hingna,307.1,0,328.76,234.87,0.8826,0.0474,34.5,peak
2024-01-28 22:00:00,Dharampeth,316.88,0,308.78,235.71,0.9326,0.056,30.0,peak
2024-01-28 22:00:00,Sitabuldi,317.88,0,343.04,226.05,0.9045,0.0217,30.3,peak
2024-01-28 22:00:00,Gandhibagh,352.07,0,363.13,225.76,0.894,0.0393,32.2,peak
2024-01-28 22:00:00,Lakadganj,293.94,0,287.9,231.8,0.9455,0.0476,31.0,peak
2024-01-28 22:00:00,Sadar,332.15,0,343.38,230.56,0.9185,0.1405,31.5,peak
2024-01-28 22:00:00,Itwari,323.78,0,305.93,240.08,0.8714,0.1672,32.1,peak
2024-01-28 22:00:00,Manewada,326.69,0,314.73,237.95,0.9023,0.1049,29.4,peak
2024-01-28 22:00:00,Hingna,304.94,0,290.67,234.38,0.9292,0.0656,30.2,peak
2024-01-28 23:00:00,Dharampeth,196.1,0,214.66,223.15,0.9033,0.08,31.4,night
2024-01-28 23:00:00,Sitabuldi,208.17,0,197.54,226.74,0.9684,0.0763,33.0,night
2024-01-28 23:00:00,Gandhibagh,257.66,0,261.36,235.09,0.9194,0.1726,30.7,night
2024-01-28 23:00:00,Lakadganj,254.9,0,273.15,233.51,0.9042,0.0424,29.8,night
2024-01-28 23:00:00,Sadar,251.08,0,251.39,228.19,0.9183,0.4095,30.9,night
2024-01-28 23:00:00,Itwari,200.89,0,213.85,228.07,0.9528,0.1478,32.7,night
2024-01-28 23:00:00,Manewada,263.04,0,256.41,229.24,0.9219,0.0688,33.1,night
2024-01-28 23:00:00,Hingna,184.91,0,198.47,230.76,0.9746,0.1037,32.3,night
2024-01-29 00:00:00,Dharampeth,225.26,0,231.87,238.91,0.9023,0.1661,31.6,night
2024-01-29 00:00:00,Sitabuldi,270.19,0,274.84,227.87,0.8994,0.0687,31.9,night
2024-01-29 00:00:00,Gandhibagh,235.5,0,250.06,238.49,0.9625,0.1023,28.4,night
2024-01-29 00:00:00,Lakadganj,212.68,0,201.98,233.76,0.9216,0.0971,31.6,night
2024-01-29 00:00:00,Sadar,224.86,0,219.18,228.85,0.9261,0.0341,31.3,night
2024-01-29 00:00:00,Itwari,244.85,0,262.54,239.48,0.9217,0.0036,33.0,night
2024-01-29 00:00:00,Manewada,299.06,0,299.97,230.28,0.8825,0.3307,32.1,night
2024-01-29 00:00:00,Hingna,250.8,0,237.79,228.26,0.9027,0.0946,31.5,night
2024-01-29 01:00:00,Dharampeth,260.23,0,254.91,228.6,0.9459,0.0364,33.5,night
2024-01-29 01:00:00,Sitabuldi,216.88,0,202.16,223.67,0.8856,0.0444,30.3,night
2024-01-29 01:00:00,Gandhibagh,234.28,0,226.8,228.96,0.8819,0.1562,31.2,night
2024-01-29 01:00:00,Lakadganj,241.26,0,257.02,238.07,0.9139,0.0133,32.2,night
2024-01-29 01:00:00,Sadar,235.54,0,234.84,234.2,0.9148,0.1356,34.3,night
2024-01-29 01:00:00,Itwari,288.83,0,299.54,231.91,0.9382,0.0794,30.9,night
2024-01-29 01:00:00,Manewada,272.04,0,281.74,229.81,0.8978,0.3052,31.9,night
2024-01-29 01:00:00,Hingna,152.33,0,146.21,225.31,0.9407,0.1381,31.4,night
2024-01-29 02:00:00,Dharampeth,221.33,0,232.28,226.56,0.9267,0.139,34.5,night
2024-01-29 02:00:00,Sitabuldi,289.16,0,288.4,228.21,0.8944,0.1327,32.2,night
2024-01-29 02:00:00,Gandhibagh,292.85,0,292.59,230.52,0.9611,0.0516,32.1,night
2024-01-29 02:00:00,Lakadganj,275.78,0,271.6,234.72,0.9339,0.0134,34.5,night
2024-01-29 02:00:00,Sadar,282.12,0,288.68,232.57,0.9269,0.0463,30.0,night
2024-01-29 02:00:00,Itwari,211.01,0,218.13,228.97,0.9412,0.0858,33.1,night
2024-01-29 02:00:00,Manewada,257.04,0,230.23,227.66,0.9156,0.155,30.9,night
2024-01-29 02:00:00,Hingna,215.94,0,220.3,229.86,0.9249,0.0759,32.6,night
2024-01-29 03:00:00,Dharampeth,335.6,0,331.55,234.4,0.8799,0.0262,33.4,night
2024-01-29 03:00:00,Sitabuldi,254.81,0,251.59,230.08,0.9384,0.08,31.2,night
2024-01-29 03:00:00,Gandhibagh,269.05,0,267.09,227.43,0.9534,0.0162,30.3,night
2024-01-29 03:00:00,Lakadganj,304.65,0,298.02,230.16,0.8807,0.1421,35.4,night
2024-01-29 03:00:00,Sadar,223.11,0,234.33,224.91,0.9056,0.1522,28.5,night
2024-01-29 03:00:00,Itwari,257.65,0,274.88,228.35,0.9487,0.1414,29.2,night
2024-01-29 03:00:00,Manewada,270.46,0,260.08,227.34,0.9269,0.1352,31.8,night
2024-01-29 03:00:00,Hingna,288.42,0,292.79,236.42,0.9285,0.0679,33.3,night
2024-01-29 04:00:00,Dharampeth,202.87,0,230.31,246.71,0.8568,0.0719,32.4,night
2024-01-29 04:00:00,Sitabuldi,206.85,0,200.96,224.95,0.9174,0.0669,27.3,night
2024-01-29 04:00:00,Gandhibagh,268.9,0,270.75,232.06,0.9228,0.0944,31.4,night
2024-01-29 04:00:00,Lakadganj,261.67,0,260.22,224.57,0.9296,0.0492,33.5,night
2024-01-29 04:00:00,Sadar,244.99,0,246.37,232.47,0.9289,0.1135,27.6,night
2024-01-29 04:00:00,Itwari,259.91,0,277.49,225.69,0.9264,0.0929,31.6,night
2024-01-29 04:00:00,Manewada,215.19,0,216.19,233.85,0.9385,0.5262,36.5,night
2024-01-29 04:00:00,Hingna,212.52,0,206.25,231.78,0.9319,0.06,31.2,night
2024-01-29 05:00:00,Dharampeth,246.44,0,241.66,227.27,0.9117,0.0792,32.6,night
2024-01-29 05:00:00,Sitabuldi,273.42,0,279.81,233.79,0.8772,0.1644,32.7,night
2024-01-29 05:00:00,Gandhibagh,219.12,0,213.23,231.5,0.9015,0.0764,34.9,night
2024-01-29 05:00:00,Lakadganj,220.18,0,235.5,235.15,0.9429,0.1254,31.4,night
2024-01-29 05:00:00,Sadar,268.04,0,264.29,223.83,0.8619,0.0997,30.0,night
2024-01-29 05:00:00,Itwari,188.94,0,204.46,231.55,0.8873,0.0896,33.4,night
2024-01-29 05:00:00,Manewada,289.78,0,278.29,226.97,0.9865,0.0456,34.0,night
2024-01-29 05:00:00,Hingna,255.92,0,250.0,238.85,0.8988,0.1719,30.8,night
2024-01-29 06:00:00,Dharampeth,260.43,0,270.19,232.19,0.9143,0.1507,27.0,daytime
2024-01-29 06:00:00,Sitabuldi,263.69,0,244.91,230.19,0.9645,0.0834,32.0,daytime
2024-01-29 06:00:00,Gandhibagh,271.44,0,247.8,237.11,0.9132,0.0932,31.9,daytime
2024-01-29 06:00:00,Lakadganj,283.19,0,264.53,225.74,0.9483,0.0027,28.5,daytime
2024-01-29 06:00:00,Sadar,230.2,0,229.29,227.59,0.8864,0.0085,33.5,daytime
2024-01-29 06:00:00,Itwari,319.85,0,320.12,231.16,0.8865,0.1338,27.0,daytime
2024-01-29 06:00:00,Manewada,250.46,1.6,248.55,229.04,0.917,0.0956,33.2,daytime
2024-01-29 06:00:00,Hingna,262.98,0,265.28,223.67,0.9281,0.0839,29.9,daytime
2024-01-29 07:00:00,Dharampeth,277.12,67.87,218.49,240.18,0.9198,0.1282,33.0,daytime
2024-01-29 07:00:00,Sitabuldi,309.83,33.64,280.14,232.13,0.9279,0.1231,30.0,daytime
2024-01-29 07:00:00,Gandhibagh,238.86,30.2,189.84,236.22,0.9613,0.0045,34.1,daytime
2024-01-29 07:00:00,Lakadganj,228.59,73.06,143.13,239.39,0.8672,0.7714,33.2,daytime
2024-01-29 07:00:00,Sadar,287.67,77.65,208.89,228.45,0.9012,0.1402,32.6,daytime
2024-01-29 07:00:00,Itwari,210.21,51.02,160.27,225.36,0.9164,0.0041,32.6,daytime
2024-01-29 07:00:00,Manewada,281.37,63.3,221.16,227.31,0.895,0.1691,31.9,daytime
2024-01-29 07:00:00,Hingna,325.93,44.19,279.56,232.95,0.9006,0.0517,32.8,daytime
2024-01-29 08:00:00,Dharampeth,244.41,79.63,164.39,230.72,0.9025,0.0833,30.1,daytime
2024-01-29 08:00:00,Sitabuldi,230.02,96.05,127.04,236.06,0.94,0.016,34.4,daytime
2024-01-29 08:00:00,Gandhibagh,264.73,86.23,154.92,221.04,0.8842,0.09,34.4,daytime
2024-01-29 08:00:00,Lakadganj,253.42,78.44,173.55,223.4,0.9252,0.0982,33.4,daytime
2024-01-29 08:00:00,Sadar,279.19,96.79,162.71,226.04,0.9129,0.1762,32.2,daytime
2024-01-29 08:00:00,Itwari,253.14,100.67,159.32,235.51,0.9203,0.0242,35.5,daytime
2024-01-29 08:00:00,Manewada,205.2,83.71,127.65,223.27,0.872,0.1366,29.9,daytime
2024-01-29 08:00:00,Hingna,223.47,96.89,123.87,239.42,0.9461,0.0242,32.1,daytime
2024-01-29 09:00:00,Dharampeth,351.21,161.85,196.31,232.87,0.9104,0.0175,31.3,peak
2024-01-29 09:00:00,Sitabuldi,304.81,119.87,187.48,232.79,0.9206,0.0618,31.9,peak
2024-01-29 09:00:00,Gandhibagh,309.09,99.9,211.08,236.29,0.8509,0.1189,32.5,peak
2024-01-29 09:00:00,Lakadganj,303.95,137.78,150.08,220.43,0.916,0.1777,31.9,peak
2024-01-29 09:00:00,Sadar,348.78,127.89,214.63,231.53,0.9353,0.5503,32.6,peak
2024-01-29 09:00:00,Itwari,317.3,91.8,231.12,225.88,0.8719,0.056,30.0,peak
2024-01-29 09:00:00,Manewada,335.83,117.3,222.88,228.26,0.9118,0.1391,34.1,peak
2024-01-29 09:00:00,Hingna,338.92,130.7,213.33,242.97,0.8913,0.1206,34.7,peak
2024-01-29 10:00:00,Dharampeth,332.97,163.38,164.66,228.21,0.9268,0.0556,33.5,peak
2024-01-29 10:00:00,Sitabuldi,367.0,164.21,205.19,231.1,0.9571,0.0764,29.7,peak
2024-01-29 10:00:00,Gandhibagh,351.73,155.03,179.81,233.73,0.9367,0.6712,33.8,peak
2024-01-29 10:00:00,Lakadganj,362.42,176.64,186.93,232.8,0.9032,0.168,29.6,peak
2024-01-29 10:00:00,Sadar,393.29,142.56,234.87,229.47,0.9192,0.0949,35.1,peak
2024-01-29 10:00:00,Itwari,386.08,150.99,240.2,235.69,0.9375,0.1534,35.3,peak
2024-01-29 10:00:00,Manewada,360.87,144.52,223.01,237.42,0.9264,0.1315,31.3,peak
2024-01-29 10:00:00,Hingna,399.48,172.46,244.08,233.29,0.9223,0.1226,33.5,peak
2024-01-29 11:00:00,Dharampeth,356.05,173.38,204.94,226.63,0.8873,0.1053,32.3,peak
2024-01-29 11:00:00,Sitabuldi,368.03,198.75,169.13,220.22,0.9638,0.0912,30.1,peak
2024-01-29 11:00:00,Gandhibagh,312.17,205.95,103.94,229.02,0.9007,0.1455,32.7,peak
2024-01-29 11:00:00,Lakadganj,446.36,158.1,274.17,235.28,0.9481,0.0248,30.1,peak
2024-01-29 11:00:00,Sadar,322.98,170.84,162.31,226.9,0.8574,0.1592,29.6,peak
2024-01-29 11:00:00,Itwari,346.91,170.62,189.83,222.14,0.9021,0.0466,35.0,peak
2024-01-29 11:00:00,Manewada,375.92,174.96,186.39,231.25,0.8806,0.0746,32.3,peak
2024-01-29 11:00:00,Hingna,392.76,187.89,194.23,227.26,0.8596,0.053,31.0,peak
2024-01-29 12:00:00,Dharampeth,404.56,157.19,248.64,234.4,0.9335,0.113,29.8,peak
2024-01-29 12:00:00,Sitabuldi,385.21,213.7,180.45,236.92,0.8909,0.0282,32.0,peak
2024-01-29 12:00:00,Gandhibagh,426.31,195.38,223.9,230.75,0.9059,0.1758,28.7,peak
2024-01-29 12:00:00,Lakadganj,288.18,152.47,135.36,230.9,0.915,0.0533,35.4,peak
2024-01-29 12:00:00,Sadar,368.16,194.71,164.24,229.97,0.9709,0.4203,30.9,peak
2024-01-29 12:00:00,Itwari,350.52,181.81,178.96,234.85,0.9022,0.0969,33.3,peak
2024-01-29 12:00:00,Manewada,391.84,169.34,212.31,231.5,0.9093,0.0091,33.4,peak
2024-01-29 12:00:00,Hingna,401.77,157.96,231.64,236.21,0.9096,0.1557,36.1,peak
2024-01-29 13:00:00,Dharampeth,250.42,161.24,106.28,221.93,0.9037,0.027,34.4,daytime
2024-01-29 13:00:00,Sitabuldi,286.73,175.29,116.75,229.66,0.9411,0.1047,29.6,daytime
2024-01-29 13:00:00,Gandhibagh,262.19,180.29,79.27,226.29,0.9413,0.0568,31.4,daytime
2024-01-29 13:00:00,Lakadganj,324.8,176.04,147.62,232.24,0.9261,0.0466,31.1,daytime
2024-01-29 13:00:00,Sadar,243.04,157.7,82.0,227.26,0.9414,0.0842,29.3,daytime
2024-01-29 13:00:00,Itwari,264.56,174.97,89.83,229.78,0.9277,0.011,32.4,daytime
2024-01-29 13:00:00,Manewada,262.46,173.39,75.9,226.14,0.915,0.7556,32.6,daytime
2024-01-29 13:00:00,Hingna,276.79,157.95,119.87,222.14,0.8963,0.0358,32.2,daytime
2024-01-29 14:00:00,Dharampeth,273.55,172.62,116.61,227.69,0.9343,0.0863,35.1,daytime
2024-01-29 14:00:00,Sitabuldi,247.23,161.4,87.36,231.67,0.951,0.0906,31.4,daytime
